Gene ID	Locus Tag	Gene Product Name	Genome ID	Genome Name	Batch1	Start Coord	End Coord	Scaffold ID	COG	Pfam	
3300032058 assembled Ga0308419_100017529	Ga0308419_100017529	serine/threonine-protein kinase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	30008	33130	Ga0308419_1000175	COG2114===Adenylate cyclase, class 3	pfam13424===Tetratricopeptide repeat	
3300034599 assembled Ga0374862_113_1_1674	Ga0374862_1748	serine/threonine-protein kinase	3300034599	Enriched cells from microbial mat in Mushroom Spring, Yellowstone National Park, Wyoming, United States - Uncultured microbe JGI_YuBhay.Mush09.RedA.1.F3 (*) (MER-FS) (assembled)	2	1	1674	Ga0374862_113	COG0515===Serine/threonine protein kinase	pfam13229===Right handed beta helix region	
3300031514 assembled Ga0308390_100005731	Ga0308390_100005731	serine/threonine-protein kinase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	31392	34514	Ga0308390_1000057	COG2114===Adenylate cyclase, class 3	pfam13424===Tetratricopeptide repeat	
3300031950 assembled Ga0308417_100000926	Ga0308417_100000926	serine/threonine-protein kinase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	28433	30040	Ga0308417_1000009	COG0515===Serine/threonine protein kinase	pfam00069===Protein kinase domain	
3300031950 assembled Ga0308417_100000930	Ga0308417_100000930	serine/threonine-protein kinase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	33950	35686	Ga0308417_1000009	COG0515===Serine/threonine protein kinase	pfam00069===Protein kinase domain	
3300031518 assembled Ga0308389_10001374	Ga0308389_10001374	serine/threonine-protein kinase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	3394	6516	Ga0308389_1000137	COG2114===Adenylate cyclase, class 3	pfam13424===Tetratricopeptide repeat	
3300031950 assembled Ga0308417_10000183	Ga0308417_10000183	short subunit dehydrogenase-like uncharacterized protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	1498	2622	Ga0308417_1000018	COG3268===Uncharacterized conserved protein, related to short-chain dehydrogenases	pfam03435===Saccharopine dehydrogenase NADP binding domain	
3300032058 assembled Ga0308419_100012317	Ga0308419_100012317	short-subunit dehydrogenase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	21033	21815	Ga0308419_1000123	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300031518 assembled Ga0308389_100007423	Ga0308389_100007423	short-subunit dehydrogenase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	26233	27015	Ga0308389_1000074	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300032356 assembled Ga0308414_100028726	Ga0308414_100028726	short-subunit dehydrogenase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	29614	30396	Ga0308414_1000287	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300031958 assembled Ga0308410_100000528	Ga0308410_100000528	short-subunit dehydrogenase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	26104	26886	Ga0308410_1000005	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300031950 assembled Ga0308417_100001858	Ga0308417_100001858	short-subunit dehydrogenase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	62006	62788	Ga0308417_1000018	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300033886 assembled Ga0308413_000020_105066_105848	Ga0308413_4055	short-subunit dehydrogenase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	105066	105848	Ga0308413_000020	COG0300===Short-chain dehydrogenase	pfam00106===short chain dehydrogenase	
3300032049 assembled Ga0308416_10006569	Ga0308416_10006569	signal peptidase I	3300032049	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS60 (*) (MER-FS) (assembled)	2	11604	12023	Ga0308416_1000656	COG4959===Type IV secretory pathway, protease TraF	pfam10502===Signal peptidase, peptidase S26 	
3300032056 assembled Ga0308310_10005012	Ga0308310_10005012	signal peptidase I	3300032056	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS65 (*) (MER-FS) (assembled)	2	568	1353	Ga0308310_1000501	COG0681===Signal peptidase I	pfam10502===Signal peptidase, peptidase S26 	
3300031513 assembled Ga0308412_10011193	Ga0308412_10011193	signal peptidase I	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	1629	2414	Ga0308412_1001119	COG0681===Signal peptidase I	pfam10502===Signal peptidase, peptidase S26 	
3300035356 assembled Ga0372969_000291_4405_7179	Ga0372969_4489	signal transduction histidine kinase	3300035356	Metatranscriptome of hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050701_0800_MSt8 (Metagenome Metatranscriptome) (*) (MER-FS) (assembled)	2	4405	7179	Ga0372969_000291	COG0642===Signal transduction histidine kinase	pfam13426===PAS domain	
3300033886 assembled Ga0308413_001619_6762_9536	Ga0308413_43224	signal transduction histidine kinase	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	6762	9536	Ga0308413_001619	COG0642===Signal transduction histidine kinase	pfam13426===PAS domain	
3300031950 assembled Ga0308417_100000983	Ga0308417_100000983	signal transduction histidine kinase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	98193	98954	Ga0308417_1000009	COG0642===Signal transduction histidine kinase	pfam02518===Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	
3300039338 assembled Ga0372962_000442_1517_4291	null	signal transduction histidine kinase	3300039338	Metatranscriptome of hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050630_1800_MSt1 (Metagenome Metatranscriptome) (*) (MER-FS) (assembled)	2	1517	4291	Ga0372962_000442	COG0642===Signal transduction histidine kinase	pfam13426===PAS domain	
3300031950 assembled Ga0308417_100002424	Ga0308417_100002424	signal transduction histidine kinase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	30573	32225	Ga0308417_1000024	COG0642===Signal transduction histidine kinase	pfam02518===Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase	
3300032058 assembled Ga0308419_10080726	Ga0308419_10080726	signal transduction histidine kinase	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	4554	5885	Ga0308419_1008072	COG0642===Signal transduction histidine kinase	pfam08448===PAS fold	
3300031776 assembled Ga0308415_100004825	Ga0308415_100004825	signal transduction histidine kinase/chemotaxis protein histidine kinase CheA	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	23017	24801	Ga0308415_1000048	COG0643===Chemotaxis protein histidine kinase CheA	pfam08448===PAS fold	
3300031518 assembled Ga0308389_100013726	Ga0308389_100013726	signal transduction histidine kinase/DNA-binding NtrC family response regulator/chemotaxis protein histidine kinase CheA	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	26525	29419	Ga0308389_1000137	COG2204===DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	pfam13188===PAS domain	
3300031950 assembled Ga0308417_100002457	Ga0308417_100002457	signal transduction histidine kinase/DNA-binding NtrC family response regulator/chemotaxis protein histidine kinase CheA	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	78902	81796	Ga0308417_1000024	COG2204===DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	pfam13188===PAS domain	
3300031514 assembled Ga0308390_100005753	Ga0308390_100005753	signal transduction histidine kinase/DNA-binding NtrC family response regulator/chemotaxis protein histidine kinase CheA	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	54523	57417	Ga0308390_1000057	COG2204===DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains	pfam13188===PAS domain	
3300031966 assembled Ga0308420_10020304	Ga0308420_10020304	signal transduction histidine kinase/PAS domain-containing protein	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	3363	6137	Ga0308420_1002030	COG2202===PAS domain	pfam13426===PAS domain	
3300031518 assembled Ga0308389_10011489	Ga0308389_10011489	signal transduction histidine kinase/PAS domain-containing protein	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	6474	9248	Ga0308389_1001148	COG2202===PAS domain	pfam13426===PAS domain	
3300031950 assembled Ga0308417_10009519	Ga0308417_10009519	signal transduction histidine kinase/PAS domain-containing protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	6568	9342	Ga0308417_1000951	COG2202===PAS domain	pfam13426===PAS domain	
3300031812 assembled Ga0308411_1000079012	Ga0308411_1000079012	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	12064	14838	Ga0308411_10000790	COG2202===PAS domain	pfam13426===PAS domain	
3300031812 assembled Ga0308411_100009589	Ga0308411_100009589	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	6295	8697	Ga0308411_10000958	COG2202===PAS domain	pfam13426===PAS domain	
3300031950 assembled Ga0308417_100014219	Ga0308417_100014219	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	19666	22068	Ga0308417_1000142	COG2202===PAS domain	pfam13426===PAS domain	
3300031948 assembled Ga0308406_10023947	Ga0308406_10023947	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein/PAS domain-containing protein	3300031948	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe1 (*) (MER-FS) (assembled)	2	4032	6389	Ga0308406_1002394	COG2202===PAS domain	pfam13426===PAS domain	
3300031865 assembled Ga0308408_100109513	Ga0308408_100109513	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein/PAS domain-containing protein	3300031865	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe3 (*) (MER-FS) (assembled)	2	11217	13319	Ga0308408_1001095	COG2202===PAS domain	pfam13426===PAS domain	
3300031958 assembled Ga0308410_10007873	Ga0308410_10007873	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein/PAS domain-containing protein	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	1692	4418	Ga0308410_1000787	COG2202===PAS domain	pfam13426===PAS domain	
3300031830 assembled Ga0308409_10015577	Ga0308409_10015577	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein/PAS domain-containing protein	3300031830	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060912_MSe4 (*) (MER-FS) (assembled)	2	4775	7549	Ga0308409_1001557	COG2202===PAS domain	pfam13426===PAS domain	
3300031515 assembled Ga0308396_100043112	Ga0308396_100043112	signal transduction histidine kinase/PAS domain-containing protein/PAS domain-containing protein/PAS domain-containing protein	3300031515	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_Pe2 (*) (MER-FS) (assembled)	2	12062	14836	Ga0308396_1000431	COG2202===PAS domain	pfam13426===PAS domain	
3300032058 assembled Ga0308419_100005024	Ga0308419_100005024	simple sugar transport system ATP-binding protein	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	25820	27304	Ga0308419_1000050	COG4178===ABC-type uncharacterized transport system, permease and ATPase components	pfam00005===ABC transporter	
3300032058 assembled Ga0308419_100005026	Ga0308419_100005026	simple sugar transport system permease protein	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	28277	29215	Ga0308419_1000050	COG1172===Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	pfam02653===Branched-chain amino acid transport system / permease component	
3300032058 assembled Ga0308419_100005025	Ga0308419_100005025	simple sugar transport system permease protein	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	27297	28280	Ga0308419_1000050	COG1172===Ribose/xylose/arabinose/galactoside ABC-type transport system, permease component	pfam02653===Branched-chain amino acid transport system / permease component	
3300031776 assembled Ga0308415_100006441	Ga0308415_100006441	simple sugar transport system substrate-binding protein	3300031776	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS55 (*) (MER-FS) (assembled)	2	38516	39595	Ga0308415_1000064	COG1744===Basic membrane lipoprotein Med, periplasmic binding protein (PBP1-ABC) superfamily	pfam02608===ABC transporter substrate-binding protein PnrA-like	
3300031950 assembled Ga0308417_100000924	Ga0308417_100000924	sirohydrochlorin ferrochelatase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	26134	26508	Ga0308417_1000009	COG2138===Sirohydrochlorin ferrochelatase	pfam01903===CbiX	
3300031966 assembled Ga0308420_15689521	Ga0308420_15689521	site-specific DNA recombinase	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	3	281	Ga0308420_1568952	COG1961===Site-specific DNA recombinase related to the DNA invertase Pin	pfam00239===Resolvase, N terminal domain	
3300032356 assembled Ga0308414_10028204	Ga0308414_10028204	site-specific recombinase XerD	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	2470	3528	Ga0308414_1002820	COG4974===Site-specific recombinase XerD	pfam00589===Phage integrase family	
3300031568 assembled Ga0308393_10228921	Ga0308393_10228921	site-specific recombinase XerD	3300031568	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050630_ee2 (*) (MER-FS) (assembled)	2	3	425	Ga0308393_1022892	COG4974===Site-specific recombinase XerD	pfam13495===Phage integrase, N-terminal SAM-like domain	
3300031950 assembled Ga0308417_10091955	Ga0308417_10091955	site-specific recombinase XerD	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	3159	4217	Ga0308417_1009195	COG4974===Site-specific recombinase XerD	pfam00589===Phage integrase family	
3300033886 assembled Ga0308413_000050_46555_46803	Ga0308413_7433	small redox-active disulfide protein 2	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	46555	46803	Ga0308413_000050		pfam13192===Thioredoxin domain	
3300031783 assembled Ga0308418_100005110	Ga0308418_100005110	small subunit ribosomal protein S14	3300031783	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090729_R4cd (*) (MER-FS) (assembled)	2	5347	5532	Ga0308418_1000051	COG0199===Ribosomal protein S14	pfam00253===Ribosomal protein S14p/S29e	
3300031245 assembled Ga0308395_100059618	Ga0308395_100059618	small subunit ribosomal protein S16	3300031245	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20050930_P4 (*) (MER-FS) (assembled)	2	15710	15958	Ga0308395_1000596	COG0228===Ribosomal protein S16	pfam00886===Ribosomal protein S16	
3300031966 assembled Ga0308420_100025710	Ga0308420_100025710	small subunit ribosomal protein S16	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	11782	12030	Ga0308420_1000257	COG0228===Ribosomal protein S16	pfam00886===Ribosomal protein S16	
3300032034 assembled Ga0308407_100032329	Ga0308407_100032329	small subunit ribosomal protein S16	3300032034	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20060911_MSe2 (*) (MER-FS) (assembled)	2	25042	25290	Ga0308407_1000323	COG0228===Ribosomal protein S16	pfam00886===Ribosomal protein S16	
3300031512 assembled Ga0308397_100058410	Ga0308397_100058410	small subunit ribosomal protein S16	3300031512	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20051001_T8 (*) (MER-FS) (assembled)	2	11935	12183	Ga0308397_1000584	COG0228===Ribosomal protein S16	pfam00886===Ribosomal protein S16	
3300031950 assembled Ga0308417_1000009138	Ga0308417_1000009138	small subunit ribosomal protein S2	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	176081	176983	Ga0308417_1000009	COG0052===Ribosomal protein S2	pfam00318===Ribosomal protein S2	
3300031950 assembled Ga0308417_1000009136	Ga0308417_1000009136	small subunit ribosomal protein S20	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	174575	174904	Ga0308417_1000009	COG0268===Ribosomal protein S20	pfam01649===Ribosomal protein S20	
3300031567 assembled Ga0308391_100010518	Ga0308391_100010518	small subunit ribosomal protein S4	3300031567	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20050623_t1 (*) (MER-FS) (assembled)	2	16292	16906	Ga0308391_1000105	COG0522===Ribosomal protein S4 or related protein	pfam01479===S4 domain	
3300031783 assembled Ga0308418_10000516	Ga0308418_10000516	small subunit ribosomal protein S5	3300031783	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090729_R4cd (*) (MER-FS) (assembled)	2	3419	3973	Ga0308418_1000051	COG0098===Ribosomal protein S5	pfam03719===Ribosomal protein S5, C-terminal domain	
3300031783 assembled Ga0308418_10000519	Ga0308418_10000519	small subunit ribosomal protein S8	3300031783	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090729_R4cd (*) (MER-FS) (assembled)	2	4936	5331	Ga0308418_1000051	COG0096===Ribosomal protein S8	pfam00410===Ribosomal protein S8	
3300031950 assembled Ga0308417_100000943	Ga0308417_100000943	SNF2 family DNA or RNA helicase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	48637	50916	Ga0308417_1000009	COG0553===Superfamily II DNA or RNA helicase, SNF2 family	pfam04434===SWIM zinc finger	
3300032356 assembled Ga0308414_10023663	Ga0308414_10023663	SNF2 family DNA or RNA helicase	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	2868	6305	Ga0308414_1002366	COG0553===Superfamily II DNA or RNA helicase, SNF2 family	pfam13020===Domain of unknown function (DUF3883)	
3300032356 assembled Ga0308414_10634362	Ga0308414_10634362	SnoaL-like protein	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	650	1033	Ga0308414_1063436		pfam12680===SnoaL-like domain	
3300031513 assembled Ga0308412_100010221	Ga0308412_100010221	sodium-dependent dicarboxylate transporter 2/3/5	3300031513	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST1-BottomLayer (*) (MER-FS) (assembled)	2	29343	30974	Ga0308412_1000102	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031514 assembled Ga0308390_10002858	Ga0308390_10002858	sodium-dependent dicarboxylate transporter 2/3/5	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	7162	8727	Ga0308390_1000285	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300033886 assembled Ga0308413_000020_94185_95750	Ga0308413_4046	sodium-dependent dicarboxylate transporter 2/3/5	3300033886	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090729_t10cd (*) (MER-FS) (assembled)	2	94185	95750	Ga0308413_000020	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300032356 assembled Ga0308414_100028717	Ga0308414_100028717	sodium-dependent dicarboxylate transporter 2/3/5	3300032356	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS50 (*) (MER-FS) (assembled)	2	18733	20298	Ga0308414_1000287	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031950 assembled Ga0308417_100001867	Ga0308417_100001867	sodium-dependent dicarboxylate transporter 2/3/5	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	72104	73669	Ga0308417_1000018	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031518 assembled Ga0308389_100007414	Ga0308389_100007414	sodium-dependent dicarboxylate transporter 2/3/5	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	15352	16917	Ga0308389_1000074	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031958 assembled Ga0308410_100000537	Ga0308410_100000537	sodium-dependent dicarboxylate transporter 2/3/5	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	36202	37767	Ga0308410_1000005	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300032058 assembled Ga0308419_10001238	Ga0308419_10001238	sodium-dependent dicarboxylate transporter 2/3/5	3300032058	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS50 (*) (MER-FS) (assembled)	2	10152	11717	Ga0308419_1000123	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031812 assembled Ga0308411_100061024	Ga0308411_100061024	sodium-dependent dicarboxylate transporter 2/3/5	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	5970	7535	Ga0308411_10006102	COG0471===Di- and tricarboxylate transporter	pfam00939===Sodium:sulfate symporter transmembrane region	
3300031518 assembled Ga0308389_10000743	Ga0308389_10000743	spermidine synthase	3300031518	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_148 (*) (MER-FS) (assembled)	2	486	2675	Ga0308389_1000074	COG0421===Spermidine synthase		
3300031514 assembled Ga0308390_100028519	Ga0308390_100028519	spermidine synthase	3300031514	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20040719_149 (*) (MER-FS) (assembled)	2	21404	23593	Ga0308390_1000285	COG0421===Spermidine synthase		
3300031958 assembled Ga0308410_100000548	Ga0308410_100000548	spermidine synthase	3300031958	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-MatCore (*) (MER-FS) (assembled)	2	50444	52633	Ga0308410_1000005	COG0421===Spermidine synthase		
3300031966 assembled Ga0308420_10017371	Ga0308420_10017371	spermidine synthase	3300031966	Hot spring phototrophic mat microbial communities from Mushroom Spring, Yellowstone National Park, Wyoming, United States - 20090730_MS55 (*) (MER-FS) (assembled)	2	1	1986	Ga0308420_1001737	COG0421===Spermidine synthase		
3300031950 assembled Ga0308417_100000965	Ga0308417_100000965	spermidine synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	72629	74914	Ga0308417_1000009	COG0421===Spermidine synthase		
3300031950 assembled Ga0308417_100001878	Ga0308417_100001878	spermidine synthase	3300031950	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20090730_OS65 (*) (MER-FS) (assembled)	2	86346	88535	Ga0308417_1000018	COG0421===Spermidine synthase		
3300031812 assembled Ga0308411_100008469	Ga0308411_100008469	spermidine synthase	3300031812	Hot spring phototrophic mat microbial communities from Octopus Spring, Yellowstone National Park, Wyoming, United States - 20070728_OST2-BottomLayer (*) (MER-FS) (assembled)	2	6835	9024	Ga0308411_10000846	COG0421===Spermidine synthase		
